5	3.10762
7	2.72475
9	1.29148
11	1.79843
13	1.7318
15	1.65091
17	1.57279
19	0.946137
21	1.3984
23	1.34724
25	1.10952
27	0.921227
29	1.12452
31	0.937777
33	0.952057
35	1.06914
37	1.04542
39	0.956078
41	0.980318
43	0.928806
45	0.83511
47	0.77301
49	0.796402
51	0.814652
53	0.849247
55	0.836811
57	0.841196
59	0.783387
61	0.759643
63	0.740377
65	0.777705
67	0.687931
69	0.661872
71	0.633041
73	0.653669
75	0.713623
77	0.681549
79	0.688206
81	0.679469
83	0.722151
85	0.637585
87	0.629723
89	0.529103
91	0.635885
93	0.690043
95	0.583131
97	0.638655
99	0.569783
101	0.564588
103	0.610863
105	0.572027
107	0.493905
109	0.573705
111	0.54779
113	0.554998
115	0.563029
117	0.561103
119	0.57874
121	0.498211
123	0.53561
125	0.53718
127	0.490759
129	0.504182
131	0.505225
133	0.529453
135	0.532899
137	0.496559
139	0.488945
141	0.42899
143	0.463185
145	0.502766
147	0.487633
149	0.467169
151	0.498738
153	0.484288
155	0.487437
157	0.452542
159	0.48432
161	0.447286
163	0.447894
165	0.456215
167	0.456144
169	0.470258
171	0.438244
173	0.465002
175	0.447563
177	0.422926
179	0.44334
181	0.478489
183	0.401752
185	0.415778
187	0.44056
189	0.427409
191	0.41748
193	0.43625
195	0.416698
197	0.387406
199	0.373726
201	0.40548
203	0.424403
205	0.401072
207	0.415432
209	0.3934
211	0.426919
213	0.407994
215	0.412452
217	0.396366
219	0.396045
221	0.380231
223	0.384783
225	0.388936
227	0.376268
229	0.387794
231	0.370879
233	0.383092
235	0.393516
237	0.372816
239	0.375667
241	0.383701
243	0.389795
245	0.376919
247	0.387402
249	0.362341
251	0.373315
253	0.3534
255	0.386676
257	0.363626
259	0.347961
261	0.385841
263	0.357673
265	0.356229
267	0.36323
269	0.359369
271	0.337702
273	0.330175
275	0.360028
277	0.3418
279	0.37331
281	0.35702
283	0.348058
285	0.358754
287	0.348518
289	0.321324
291	0.349764
293	0.331009
295	0.337304
297	0.326192
299	0.331043
301	0.336898
303	0.339299
305	0.358866
307	0.35725
309	0.33578
311	0.328294
313	0.333686
315	0.306112
317	0.338133
319	0.326162
321	0.321737
323	0.328556
325	0.33217
327	0.320042
329	0.314221
331	0.330257
333	0.308475
335	0.327103
337	0.32891
339	0.332065
341	0.327497
343	0.316174
345	0.320489
347	0.326255
349	0.316152
351	0.30666
353	0.309284
355	0.314452
357	0.3124
359	0.309451
361	0.300266
363	0.31424
365	0.309171
367	0.303562
369	0.297938
371	0.306135
373	0.314813
375	0.306329
377	0.319066
379	0.312029
381	0.314455
383	0.291937
385	0.298467
387	0.313945
389	0.299762
391	0.306424
393	0.30073
395	0.298785
397	0.286515
399	0.311166
401	0.301836
403	0.288148
405	0.297448
407	0.284909
409	0.29234
411	0.294455
413	0.29183
415	0.289041
417	0.291225
419	0.289556
421	0.286088
423	0.276474
425	0.278458
427	0.283099
429	0.281025
431	0.286369
433	0.279913
435	0.296196
437	0.285463
439	0.274533
441	0.281578
443	0.271232
445	0.28013
447	0.2788
449	0.283441
451	0.273523
453	0.280663
455	0.275665
457	0.266764
459	0.276768
461	0.275103
463	0.276178
465	0.269406
467	0.274411
469	0.273939
471	0.27083
473	0.26781
475	0.271287
477	0.276085
479	0.275904
481	0.248226
483	0.261657
485	0.270279
487	0.270613
489	0.244422
491	0.264557
493	0.276481
495	0.273262
497	0.258143
499	0.274596
